"Year","Game_Type","Week","Date_Time","Favorite","Fav_id","Fav_abv","Underdog","Dog_id","Dog_abv","Line","Total","Fav_Home","Dog_Home","DATE","TIME","DATETIME","Game_id"
2007,"reg","10","11/11 1:00 ET","Green Bay",12,"GB","Minnesota",20,"MIN",-5.5,41,"Y","N",2007-11-11,"1:00 PM",2007-11-11 13:00:00,"20071111_12_20"
2007,"reg","10","11/11 1:00 ET","Carolina",5,"CAR","Atlanta",2,"ATL",-3.5,35.5,"Y","N",2007-11-11,"1:00 PM",2007-11-11 13:00:00,"20071111_2_5"
2007,"reg","9","11/5 8:30 ET","Pittsburgh",27,"PIT","Baltimore",3,"BAL",-9,36,"Y","N",2007-11-05,"8:30 PM",2007-11-05 20:30:00,"20071105_3_27"
2007,"reg","9","11/4 8:15 ET","Dallas",9,"DAL","Philadelphia",26,"PHI",-3.5,46.5,"N","Y",2007-11-04,"8:15 PM",2007-11-04 20:15:00,"20071104_9_26"
2007,"reg","9","11/4 4:15 ET","Oakland",25,"OAK","Houston",13,"HOU",-3,41.5,"Y","N",2007-11-04,"4:15 PM",2007-11-04 16:15:00,"20071104_13_25"
2007,"reg","9","11/4 4:15 ET","New England",21,"NE","Indianapolis",14,"IND",-5.5,57,"N","Y",2007-11-04,"4:15 PM",2007-11-04 16:15:00,"20071104_14_21"
2007,"reg","9","11/4 4:05 ET","Cleveland",8,"CLE","Seattle",29,"SEA",-1,47,"Y","N",2007-11-04,"4:05 PM",2007-11-04 16:05:00,"20071104_8_29"
2007,"reg","9","11/4 1:00 ET","Tampa Bay",30,"TB","Arizona",1,"ARI",-3.5,39,"Y","N",2007-11-04,"1:00 PM",2007-11-04 13:00:00,"20071104_1_30"
2007,"reg","9","11/4 1:00 ET","Kansas City",16,"KC","Green Bay",12,"GB",-2.5,38,"Y","N",2007-11-04,"1:00 PM",2007-11-04 13:00:00,"20071104_12_16"
2007,"reg","9","11/4 1:00 ET","Atlanta",2,"ATL","San Francisco",28,"SF",-3.5,37,"Y","N",2007-11-04,"1:00 PM",2007-11-04 13:00:00,"20071104_2_28"
2007,"reg","9","11/4 1:00 ET","Tennessee",31,"TEN","Carolina",5,"CAR",-5.5,35.5,"Y","N",2007-11-04,"1:00 PM",2007-11-04 13:00:00,"20071104_5_31"
2007,"reg","9","11/4 1:00 ET","Detroit",11,"DET","Denver",10,"DEN",-3,46.5,"Y","N",2007-11-04,"1:00 PM",2007-11-04 13:00:00,"20071104_10_11"
2007,"reg","9","11/4 1:00 ET","New Orleans",22,"NO","Jacksonville",15,"JAX",-3.5,40,"Y","N",2007-11-04,"1:00 PM",2007-11-04 13:00:00,"20071104_15_22"
2007,"reg","9","11/4 1:00 ET","Buffalo",4,"BUF","Cincinnati",7,"CIN",0,43.5,"Y","N",2007-11-04,"1:00 PM",2007-11-04 13:00:00,"20071104_4_7"
2007,"reg","9","11/4 1:00 ET","Washington",32,"WAS","NY Jets",24,"NYJ",-3.5,35.5,"N","Y",2007-11-04,"1:00 PM",2007-11-04 13:00:00,"20071104_24_32"
2007,"reg","9","11/4 1:00 ET","San Diego",17,"LAC","Minnesota",20,"MIN",-7,42,"N","Y",2007-11-04,"1:00 PM",2007-11-04 13:00:00,"20071104_17_20"
2007,"reg","8","10/29 8:30 ET","Denver",10,"DEN","Green Bay",12,"GB",-3,43.5,"Y","N",2007-10-29,"8:30 PM",2007-10-29 20:30:00,"20071029_10_12"
2007,"reg","8","10/28 4:15 ET","New Orleans",22,"NO","San Francisco",28,"SF",-2.5,40.5,"N","Y",2007-10-28,"4:15 PM",2007-10-28 16:15:00,"20071028_22_28"
2007,"reg","8","10/28 4:15 ET","New England",21,"NE","Washington",32,"WAS",-15,47,"Y","N",2007-10-28,"4:15 PM",2007-10-28 16:15:00,"20071028_21_32"
2007,"reg","8","10/28 4:05 ET","NY Jets",24,"NYJ","Buffalo",4,"BUF",-3,38,"Y","N",2007-10-28,"4:05 PM",2007-10-28 16:05:00,"20071028_4_24"
2007,"reg","8","10/28 4:05 ET","Tampa Bay",30,"TB","Jacksonville",15,"JAX",-3.5,32.5,"Y","N",2007-10-28,"4:05 PM",2007-10-28 16:05:00,"20071028_15_30"
2007,"reg","8","10/28 4:05 ET","San Diego",17,"LAC","Houston",13,"HOU",-10,46,"Y","N",2007-10-28,"4:05 PM",2007-10-28 16:05:00,"20071028_13_17"
2007,"reg","8","10/28 1:00 ET","Chicago",6,"CHI","Detroit",11,"DET",-6,45.5,"Y","N",2007-10-28,"1:00 PM",2007-10-28 13:00:00,"20071028_6_11"
2007,"reg","8","10/28 1:00 ET","Indianapolis",14,"IND","Carolina",5,"CAR",-7,44,"N","Y",2007-10-28,"1:00 PM",2007-10-28 13:00:00,"20071028_5_14"
2007,"reg","8","10/28 1:00 ET","Cleveland",8,"CLE","St. Louis",18,"LAR",-3,46.5,"N","Y",2007-10-28,"1:00 PM",2007-10-28 13:00:00,"20071028_8_18"
2007,"reg","8","10/28 1:00 ET","Pittsburgh",27,"PIT","Cincinnati",7,"CIN",-4,48.5,"N","Y",2007-10-28,"1:00 PM",2007-10-28 13:00:00,"20071028_7_27"
2007,"reg","8","10/28 1:00 ET","NY Giants",23,"NYG","Miami",19,"MIA",-10,47.5,"N","Y",2007-10-28,"1:00 PM",2007-10-28 13:00:00,"20071028_19_23"
2007,"reg","8","10/28 1:00 ET","Tennessee",31,"TEN","Oakland",25,"OAK",-7,39.5,"Y","N",2007-10-28,"1:00 PM",2007-10-28 13:00:00,"20071028_25_31"
2007,"reg","8","10/28 1:00 ET","Philadelphia",26,"PHI","Minnesota",20,"MIN",-1,37.5,"N","Y",2007-10-28,"1:00 PM",2007-10-28 13:00:00,"20071028_20_26"
2007,"reg","7","10/22 8:30 ET","Indianapolis",14,"IND","Jacksonville",15,"JAX",-3,45,"N","Y",2007-10-22,"8:30 PM",2007-10-22 20:30:00,"20071022_14_15"
2007,"reg","7","10/21 8:15 ET","Pittsburgh",27,"PIT","Denver",10,"DEN",-4.5,38,"N","Y",2007-10-21,"8:15 PM",2007-10-21 20:15:00,"20071021_10_27"
2007,"reg","7","10/21 4:15 ET","Philadelphia",26,"PHI","Chicago",6,"CHI",-5,42.5,"Y","N",2007-10-21,"4:15 PM",2007-10-21 16:15:00,"20071021_6_26"
2007,"reg","7","10/21 4:15 ET","Seattle",29,"SEA","St. Louis",18,"LAR",-8,39.5,"Y","N",2007-10-21,"4:15 PM",2007-10-21 16:15:00,"20071021_18_29"
2007,"reg","7","10/21 4:15 ET","Dallas",9,"DAL","Minnesota",20,"MIN",-9.5,46,"Y","N",2007-10-21,"4:15 PM",2007-10-21 16:15:00,"20071021_9_20"
2007,"reg","7","10/21 4:05 ET","Cincinnati",7,"CIN","NY Jets",24,"NYJ",-6,48,"Y","N",2007-10-21,"4:05 PM",2007-10-21 16:05:00,"20071021_7_24"
2007,"reg","7","10/21 4:05 ET","Oakland",25,"OAK","Kansas City",16,"KC",-2.5,37.5,"Y","N",2007-10-21,"4:05 PM",2007-10-21 16:05:00,"20071021_16_25"
2007,"reg","7","10/21 1:00 ET","Washington",32,"WAS","Arizona",1,"ARI",-8,35.5,"Y","N",2007-10-21,"1:00 PM",2007-10-21 13:00:00,"20071021_1_32"
2007,"reg","7","10/21 1:00 ET","Detroit",11,"DET","Tampa Bay",30,"TB",-2,44.5,"Y","N",2007-10-21,"1:00 PM",2007-10-21 13:00:00,"20071021_11_30"
2007,"reg","7","10/21 1:00 ET","NY Giants",23,"NYG","San Francisco",28,"SF",-9.5,39,"Y","N",2007-10-21,"1:00 PM",2007-10-21 13:00:00,"20071021_23_28"
2007,"reg","7","10/21 1:00 ET","Baltimore",3,"BAL","Buffalo",4,"BUF",-3,34,"N","Y",2007-10-21,"1:00 PM",2007-10-21 13:00:00,"20071021_3_4"
2007,"reg","7","10/21 1:00 ET","New England",21,"NE","Miami",19,"MIA",-16,50,"N","Y",2007-10-21,"1:00 PM",2007-10-21 13:00:00,"20071021_19_21"
2007,"reg","7","10/21 1:00 ET","Houston",13,"HOU","Tennessee",31,"TEN",-2,38,"Y","N",2007-10-21,"1:00 PM",2007-10-21 13:00:00,"20071021_13_31"
2007,"reg","7","10/21 1:00 ET","New Orleans",22,"NO","Atlanta",2,"ATL",-7.5,43,"Y","N",2007-10-21,"1:00 PM",2007-10-21 13:00:00,"20071021_2_22"
2007,"reg","6","10/15 8:30 ET","NY Giants",23,"NYG","Atlanta",2,"ATL",-5.5,43.5,"N","Y",2007-10-15,"8:30 PM",2007-10-15 20:30:00,"20071015_2_23"
2007,"reg","6","10/14 8:15 ET","Seattle",29,"SEA","New Orleans",22,"NO",-6,43,"Y","N",2007-10-14,"8:15 PM",2007-10-14 20:15:00,"20071014_22_29"
2007,"reg","6","10/14 4:15 ET","New England",21,"NE","Dallas",9,"DAL",-5.5,52.5,"N","Y",2007-10-14,"4:15 PM",2007-10-14 16:15:00,"20071014_9_21"
2007,"reg","6","10/14 4:15 ET","San Diego",17,"LAC","Oakland",25,"OAK",-9.5,44.5,"Y","N",2007-10-14,"4:15 PM",2007-10-14 16:15:00,"20071014_17_25"
2007,"reg","6","10/14 4:05 ET","Arizona",1,"ARI","Carolina",5,"CAR",-6.5,39,"Y","N",2007-10-14,"4:05 PM",2007-10-14 16:05:00,"20071014_1_5"
2007,"reg","6","10/14 1:00 ET","Green Bay",12,"GB","Washington",32,"WAS",-3,40,"Y","N",2007-10-14,"1:00 PM",2007-10-14 13:00:00,"20071014_12_32"
2007,"reg","6","10/14 1:00 ET","Baltimore",3,"BAL","St. Louis",18,"LAR",-9,37,"Y","N",2007-10-14,"1:00 PM",2007-10-14 13:00:00,"20071014_3_18"
2007,"reg","6","10/14 1:00 ET","Jacksonville",15,"JAX","Houston",13,"HOU",-6.5,37,"Y","N",2007-10-14,"1:00 PM",2007-10-14 13:00:00,"20071014_13_15"
2007,"reg","6","10/14 1:00 ET","Philadelphia",26,"PHI","NY Jets",24,"NYJ",-4,43,"N","Y",2007-10-14,"1:00 PM",2007-10-14 13:00:00,"20071014_24_26"
2007,"reg","6","10/14 1:00 ET","Cincinnati",7,"CIN","Kansas City",16,"KC",-2.5,43.5,"N","Y",2007-10-14,"1:00 PM",2007-10-14 13:00:00,"20071014_7_16"
2007,"reg","6","10/14 1:00 ET","Cleveland",8,"CLE","Miami",19,"MIA",-4,45.5,"Y","N",2007-10-14,"1:00 PM",2007-10-14 13:00:00,"20071014_8_19"
2007,"reg","6","10/14 1:00 ET","Tampa Bay",30,"TB","Tennessee",31,"TEN",-2,37,"Y","N",2007-10-14,"1:00 PM",2007-10-14 13:00:00,"20071014_30_31"
2007,"reg","6","10/14 1:00 ET","Chicago",6,"CHI","Minnesota",20,"MIN",-4.5,36,"Y","N",2007-10-14,"1:00 PM",2007-10-14 13:00:00,"20071014_6_20"
2007,"reg","5","10/8 8:30 ET","Dallas",9,"DAL","Buffalo",4,"BUF",-11,45.5,"N","Y",2007-10-08,"8:30 PM",2007-10-08 20:30:00,"20071008_4_9"
2007,"reg","5","10/7 8:15 ET","Green Bay",12,"GB","Chicago",6,"CHI",-3.5,41,"Y","N",2007-10-07,"8:15 PM",2007-10-07 20:15:00,"20071007_6_12"
2007,"reg","5","10/7 4:15 ET","Baltimore",3,"BAL","San Francisco",28,"SF",-4,35,"N","Y",2007-10-07,"4:15 PM",2007-10-07 16:15:00,"20071007_3_28"
2007,"reg","5","10/7 4:15 ET","San Diego",17,"LAC","Denver",10,"DEN",-1,43,"N","Y",2007-10-07,"4:15 PM",2007-10-07 16:15:00,"20071007_10_17"
2007,"reg","5","10/7 4:05 ET","Indianapolis",14,"IND","Tampa Bay",30,"TB",-8.5,45,"Y","N",2007-10-07,"4:05 PM",2007-10-07 16:05:00,"20071007_14_30"
2007,"reg","5","10/7 1:00 ET","Washington",32,"WAS","Detroit",11,"DET",-3.5,45,"Y","N",2007-10-07,"1:00 PM",2007-10-07 13:00:00,"20071007_11_32"
2007,"reg","5","10/7 1:00 ET","Pittsburgh",27,"PIT","Seattle",29,"SEA",-5,41.5,"Y","N",2007-10-07,"1:00 PM",2007-10-07 13:00:00,"20071007_27_29"
2007,"reg","5","10/7 1:00 ET","New Orleans",22,"NO","Carolina",5,"CAR",-4,43,"Y","N",2007-10-07,"1:00 PM",2007-10-07 13:00:00,"20071007_5_22"
2007,"reg","5","10/7 1:00 ET","Arizona",1,"ARI","St. Louis",18,"LAR",-4,40.5,"N","Y",2007-10-07,"1:00 PM",2007-10-07 13:00:00,"20071007_1_18"
2007,"reg","5","10/7 1:00 ET","New England",21,"NE","Cleveland",8,"CLE",-16,48,"Y","N",2007-10-07,"1:00 PM",2007-10-07 13:00:00,"20071007_8_21"
2007,"reg","5","10/7 1:00 ET","NY Giants",23,"NYG","NY Jets",24,"NYJ",-4,41,"Y","N",2007-10-07,"1:00 PM",2007-10-07 13:00:00,"20071007_23_24"
2007,"reg","5","10/7 1:00 ET","Jacksonville",15,"JAX","Kansas City",16,"KC",-2.5,36,"N","Y",2007-10-07,"1:00 PM",2007-10-07 13:00:00,"20071007_15_16"
2007,"reg","5","10/7 1:00 ET","Houston",13,"HOU","Miami",19,"MIA",-5,43,"Y","N",2007-10-07,"1:00 PM",2007-10-07 13:00:00,"20071007_13_19"
2007,"reg","5","10/7 1:00 ET","Tennessee",31,"TEN","Atlanta",2,"ATL",-7.5,41,"Y","N",2007-10-07,"1:00 PM",2007-10-07 13:00:00,"20071007_2_31"
2007,"reg","4","10/1 8:30 ET","New England",21,"NE","Cincinnati",7,"CIN",-8.5,54.5,"N","Y",2007-10-01,"8:30 PM",2007-10-01 20:30:00,"20071001_7_21"
2007,"reg","4","9/30 8:15 ET","Philadelphia",26,"PHI","NY Giants",23,"NYG",-2.5,47.5,"N","Y",2007-09-30,"8:15 PM",2007-09-30 20:15:00,"20070930_23_26"
2007,"reg","4","9/30 4:15 ET","Pittsburgh",27,"PIT","Arizona",1,"ARI",-5.5,42.5,"N","Y",2007-09-30,"4:15 PM",2007-09-30 16:15:00,"20070930_1_27"
2007,"reg","4","9/30 4:15 ET","Indianapolis",14,"IND","Denver",10,"DEN",-10,46.5,"Y","N",2007-09-30,"4:15 PM",2007-09-30 16:15:00,"20070930_10_14"
2007,"reg","4","9/30 4:15 ET","San Diego",17,"LAC","Kansas City",16,"KC",-12.5,39,"Y","N",2007-09-30,"4:15 PM",2007-09-30 16:15:00,"20070930_16_17"
2007,"reg","4","9/30 4:05 ET","Carolina",5,"CAR","Tampa Bay",30,"TB",-3,39,"Y","N",2007-09-30,"4:05 PM",2007-09-30 16:05:00,"20070930_5_30"
2007,"reg","4","9/30 4:05 ET","Seattle",29,"SEA","San Francisco",28,"SF",-2,41,"N","Y",2007-09-30,"4:05 PM",2007-09-30 16:05:00,"20070930_28_29"
2007,"reg","4","9/30 1:00 ET","Chicago",6,"CHI","Detroit",11,"DET",-2.5,46,"N","Y",2007-09-30,"1:00 PM",2007-09-30 13:00:00,"20070930_6_11"
2007,"reg","4","9/30 1:00 ET","NY Jets",24,"NYJ","Buffalo",4,"BUF",-3.5,37.5,"N","Y",2007-09-30,"1:00 PM",2007-09-30 13:00:00,"20070930_4_24"
2007,"reg","4","9/30 1:00 ET","Dallas",9,"DAL","St. Louis",18,"LAR",-13.5,47,"Y","N",2007-09-30,"1:00 PM",2007-09-30 13:00:00,"20070930_9_18"
2007,"reg","4","9/30 1:00 ET","Baltimore",3,"BAL","Cleveland",8,"CLE",-4,40,"N","Y",2007-09-30,"1:00 PM",2007-09-30 13:00:00,"20070930_3_8"
2007,"reg","4","9/30 1:00 ET","Miami",19,"MIA","Oakland",25,"OAK",-3.5,39.5,"Y","N",2007-09-30,"1:00 PM",2007-09-30 13:00:00,"20070930_19_25"
2007,"reg","4","9/30 1:00 ET","Green Bay",12,"GB","Minnesota",20,"MIN",-1,38,"N","Y",2007-09-30,"1:00 PM",2007-09-30 13:00:00,"20070930_12_20"
2007,"reg","4","9/30 1:00 ET","Houston",13,"HOU","Atlanta",2,"ATL",-3,39.5,"N","Y",2007-09-30,"1:00 PM",2007-09-30 13:00:00,"20070930_2_13"
